Team,Result,Location,Week,Pass Yds,Opp Pass Yds,Rush Yds,Opp Rush Yds,Points per game,Opp Points per game,Sacks,Opp Sacks,Cmp,Opp Cmp,Plays,Opp Plays,3DConv,3DConv Allowed,Yards per Play,Opp Yards per Play,Temperature,Weather,Team2
atl,W,@,1.0,308.0,176.0,64.0,125.0,23.0,23.0,2.0,4.0,70.0,65.0,55.0,63.0,0.4545454545454545,0.3846153846153846,6.76,4.78,66 °F,Clear,chi
atl,W,,2.0,265.5,242.0,102.5,92.0,28.5,28.5,2.5,3.5,68.95,65.5,56.5,65.5,0.4545454545454545,0.4006410256410256,6.52,5.09,73 °F,Clear,gnb
atl,W,@,3.0,269.3333333333333,245.66666666666663,118.66666666666669,85.0,29.0,29.0,2.3333333333333335,3.0,68.83333333333333,62.2,59.333333333333336,65.66666666666667,0.4511784511784511,0.344017094017094,6.539999999999999,5.03,85 °F,Clear,det
atl,L,,4.0,262.5,225.25,125.75,93.0,26.0,26.0,2.0,3.0,65.9,61.65,62.5,64.0,0.4345376845376845,0.3733974358974359,6.254999999999999,4.9625,67 °F,Clear,buf
atl,L,,6.0,214.83333333333337,175.33333333333334,100.5,85.0,20.166666666666668,20.166666666666668,1.6666666666666667,2.0,55.366666666666674,50.7,51.0,53.333333333333336,0.3806008806008805,0.3183760683760684,5.178333333333333,4.0616666666666665,77 °F,Partly Cloudy,mia
atl,L,@,7.0,216.0,184.71428571428572,103.28571428571428,96.0,18.285714285714285,18.285714285714285,1.5714285714285714,2.0,57.41428571428572,53.8,51.714285714285715,55.285714285714285,0.3579753579753579,0.3498168498168498,5.314285714285714,4.340000000000001,56 °F,Partly Cloudy,nwe
atl,W,@,8.0,219.75,191.125,107.875,89.375,19.125,19.125,1.5,2.125,58.00000000000001,56.925,53.0,55.625,0.3578712953712953,0.3477564102564103,5.428749999999999,4.398750000000001,62 °F,Rain,nyj
atl,L,@,9.0,228.88888888888889,184.22222222222223,101.77777777777776,101.77777777777776,18.88888888888889,18.88888888888889,1.5555555555555556,2.0,58.57777777777778,56.62222222222223,53.55555555555556,56.44444444444444,0.3551448551448551,0.3433048433048433,5.505555555555555,4.492222222222223,58 °F,Overcast,car
atl,W,,10.0,226.4,178.4,104.8,102.3,19.7,19.7,1.5,2.6,60.31,57.63000000000001,54.6,56.7,0.3734765234765235,0.3544289044289045,5.479999999999999,4.438000000000001,46 °F,Mostly Cloudy,dal
atl,W,@,11.0,223.0909090909091,182.54545454545453,103.36363636363636,105.36363636363636,21.0,21.0,1.4545454545454546,2.636363636363636,61.22727272727273,58.1,54.90909090909091,57.81818181818182,0.3979656706929434,0.3600868828141556,5.419090909090908,4.50909090909091,46 °F,Partly Cloudy,sea
atl,W,,12.0,235.16666666666663,190.58333333333337,107.08333333333331,104.41666666666669,22.083333333333332,22.083333333333332,1.3333333333333333,2.5,62.375,58.375,55.666666666666664,58.666666666666664,0.4302780552780552,0.3603826728826729,5.639166666666665,4.590833333333334,58 °F,Clear,tam
atl,L,,13.0,230.3846153846154,191.84615384615384,106.6923076923077,104.46153846153848,21.076923076923077,21.076923076923077,1.2307692307692308,2.4615384615384617,61.823076923076925,60.29230769230769,55.30769230769231,59.0,0.4048720510258971,0.3711224672763134,5.619999999999999,4.618461538461539,61 °F,Clear,min
atl,W,,14.0,229.0,196.42857142857144,108.5,100.57142857142856,21.0,21.0,1.2142857142857142,2.4285714285714284,61.37857142857143,61.29285714285714,56.0,58.5,0.4176192854764283,0.366042291042291,5.595714285714285,4.70857142857143,45 °F,Mostly Cloudy,nor
atl,W,@,15.0,227.66666666666663,202.6,114.66666666666669,99.46666666666668,21.2,21.2,1.2,2.4,60.940000000000005,62.346666666666664,56.733333333333334,58.266666666666666,0.4297779997779997,0.374972804972805,5.6306666666666665,4.846666666666668,70 °F,Clear,tam
atl,L,@,16.0,229.9375,204.25,111.6875,98.625,20.6875,20.6875,1.4375,2.3125,60.95,63.1375,57.0,58.375,0.4125322594072593,0.3659600815850816,5.618124999999999,4.871875000000001,57 °F,Clear,nor
atl,W,,17.0,234.7058823529412,201.7058823529412,108.6470588235294,97.94117647058825,20.764705882352946,20.764705882352946,1.411764705882353,2.2941176470588234,61.02352941176471,61.8470588235294,57.88235294117647,58.47058823529411,0.4103244794421264,0.3640408610996846,5.590588235294117,4.828235294117648,35 °F,Mostly Cloudy,car
rav,W,@,1.0,111.0,144.0,157.0,77.0,20.0,20.0,1.0,5.0,52.9,51.6,60.0,58.0,0.4285714285714285,0.3076923076923077,4.47,3.81,69 °F,Clear,cin
rav,W,,2.0,156.0,218.5,146.5,85.0,22.0,22.0,1.5,4.0,63.2,49.6,64.0,62.0,0.396103896103896,0.2371794871794871,4.715,4.83,78 °F,Mostly Cloudy,cle
rav,L,@,3.0,121.33333333333331,227.0,142.33333333333334,112.0,17.0,17.0,1.6666666666666667,2.6666666666666665,59.43333333333334,53.26666666666667,60.666666666666664,64.0,0.3549783549783549,0.2414529914529914,4.29,5.23,70 °F,Partly Cloudy,jax
rav,L,,4.0,142.5,222.25,127.25,127.25,15.0,15.0,2.25,2.25,60.400000000000006,54.95,62.5,66.25,0.3623876123876123,0.2977564102564102,4.2775,5.2275,64 °F,Clear,pit
rav,W,@,5.0,158.4,205.2,130.4,123.4,18.0,18.0,1.8,2.4,62.94000000000001,53.96,63.0,63.8,0.3899100899100899,0.3382051282051282,4.546,5.09,75 °F,Clear,rai
rav,L,,6.0,159.66666666666666,189.5,129.5,141.33333333333334,19.0,19.0,2.0,2.6666666666666665,62.20000000000001,53.78333333333333,64.16666666666667,65.66666666666667,0.3527028527028527,0.3308572146807441,4.4816666666666665,5.001666666666666,68 °F,Mostly Cloudy,chi
rav,L,@,7.0,157.42857142857142,189.28571428571428,120.14285714285714,145.28571428571428,18.571428571428573,18.571428571428573,2.4285714285714284,2.2857142857142856,63.2,55.31428571428571,64.14285714285714,65.42857142857143,0.355888159459588,0.3502585649644473,4.305714285714286,5.084285714285714,54 °F,Clear,min
rav,W,,8.0,152.875,184.5,126.875,132.75,21.25,21.25,2.125,2.375,62.68750000000001,55.5,63.875,65.5,0.3402482933732934,0.3398095776772247,4.3625,4.819999999999999,48 °F,Clear,mia
rav,L,@,9.0,165.66666666666666,184.66666666666663,120.88888888888889,125.88888888888889,21.11111111111111,21.11111111111111,2.111111111111111,2.4444444444444446,63.05555555555556,56.87777777777777,65.33333333333333,64.0,0.3441095941095941,0.3323559882383411,4.37,4.833333333333332,75 °F,Mostly Cloudy,oti
rav,W,@,11.0,150.1818181818182,168.36363636363637,104.1818181818182,109.8181818181818,19.363636363636363,19.363636363636363,2.0,2.5454545454545454,58.73636363636364,51.83636363636363,58.63636363636363,58.45454545454545,0.3010247328429147,0.2998996547124889,3.924545454545455,4.314545454545454,26 °F,Partly Cloudy,gnb
rav,W,,12.0,150.58333333333334,174.08333333333334,107.08333333333331,106.16666666666669,19.666666666666668,19.666666666666668,1.9166666666666667,2.5,59.14166666666667,52.474999999999994,59.166666666666664,58.916666666666664,0.2937964812964813,0.3106223025340672,3.974166666666666,4.349166666666666,44 °F,Clear,htx
rav,W,,13.0,159.69230769230768,183.30769230769232,106.6153846153846,104.0,21.53846153846154,21.53846153846154,1.7692307692307692,2.5384615384615383,59.50769230769231,54.54615384615384,59.46153846153846,59.07692307692308,0.3032480340172648,0.3103969183154703,4.119999999999999,4.483846153846153,51 °F,Clear,det
rav,L,@,14.0,166.92857142857142,204.92857142857144,109.85714285714286,100.78571428571428,22.714285714285715,22.714285714285715,1.7142857142857142,2.5714285714285716,59.33571428571429,55.41428571428571,59.642857142857146,60.92857142857143,0.3101588887303173,0.3358447574834129,4.301428571428572,4.621428571428572,30 °F,Mostly Cloudy,pit
rav,W,@,15.0,174.4,200.33333333333337,109.0,102.73333333333332,23.0,23.0,1.6666666666666667,2.533333333333333,59.50666666666667,55.32666666666667,60.6,60.733333333333334,0.3186482961482962,0.3372646307940425,4.3533333333333335,4.6193333333333335,34 °F,Clear,cle
rav,W,,16.0,177.25,200.5,108.625,102.125,23.0,23.0,1.625,2.5,60.55625,54.9,61.25,60.625,0.3255184919247419,0.3402240529078764,4.365625,4.644375,61 °F,Drizzle,clt
rav,L,,17.0,178.23529411764707,201.23529411764707,109.17647058823528,104.70588235294116,23.235294117647054,23.235294117647054,1.588235294117647,2.411764705882353,60.12352941176471,54.74705882352941,62.0,61.47058823529411,0.3236713834032173,0.339818716462315,4.357058823529411,4.652941176470589,18 °F,Mostly Cloudy,cin
buf,W,,1.0,218.0,176.0,190.0,38.0,21.0,21.0,2.0,1.0,57.1,66.7,72.0,55.0,0.4705882352941176,0.2857142857142857,5.67,3.89,61 °F,Partly Cloudy,nyj
buf,L,@,2.0,162.5,177.0,129.5,57.5,12.0,12.0,2.5,3.5,62.55,64.6,61.5,60.5,0.3891402714932127,0.3616071428571428,4.5600000000000005,3.875,81 °F,Partly Cloudy,car
buf,W,,3.0,174.0,203.0,111.33333333333331,75.33333333333333,16.666666666666668,16.666666666666668,3.0,3.3333333333333335,67.33333333333333,63.06666666666666,62.0,62.333333333333336,0.3844268476621417,0.3839285714285714,4.48,4.433333333333334,84 °F,Clear,den
buf,W,@,4.0,171.5,212.75,112.75,93.25,18.25,18.25,3.0,2.75,65.5,61.575,61.25,64.75,0.4037047511312217,0.3841002747252747,4.550000000000001,4.675000000000001,67 °F,Clear,atl
buf,L,@,5.0,165.0,234.8,106.6,87.6,17.8,17.8,3.6,2.4,63.220000000000006,61.48,62.4,64.6,0.389630467571644,0.3872802197802197,4.300000000000001,4.952,63 °F,Rain,cin
buf,W,,7.0,155.14285714285714,221.71428571428572,100.85714285714286,72.42857142857143,17.0,17.0,2.7142857142857144,1.8571428571428572,53.81428571428573,54.3,54.142857142857146,56.142857142857146,0.3675931911226028,0.3545508063365206,3.9971428571428578,4.45,73 °F,Clear,tam
buf,W,,8.0,156.375,233.125,109.0,70.125,19.125,19.125,2.375,1.625,56.35000000000001,55.425,55.375,57.0,0.3716440422322775,0.3477319555444555,4.143750000000001,4.6225000000000005,39 °F,Light Rain,rai
buf,L,@,9.0,166.11111111111111,222.44444444444449,103.88888888888889,83.88888888888889,19.333333333333332,19.333333333333332,2.888888888888889,1.5555555555555556,58.14444444444445,57.04444444444445,56.888888888888886,57.55555555555556,0.3720169264286911,0.3567141192141191,4.177777777777779,4.702222222222223,64 °F,Clear,nyj
buf,L,,10.0,162.4,218.6,100.4,105.3,18.4,18.4,2.8,1.4,58.040000000000006,58.54,55.7,59.1,0.3529970519676401,0.3710427072927073,4.200000000000001,4.892000000000001,37 °F,Mostly Cloudy,nor
buf,L,@,11.0,167.63636363636363,224.45454545454547,107.0,109.0,18.90909090909091,18.90909090909091,2.636363636363636,1.3636363636363635,57.654545454545456,59.36363636363637,56.27272727272727,60.36363636363637,0.3598674498407118,0.3827660975388248,4.3945454545454545,4.981818181818183,72 °F,Clear,sdg
buf,W,@,12.0,167.33333333333334,220.83333333333337,106.75,104.5,18.666666666666668,18.666666666666668,2.5833333333333335,1.4166666666666667,58.30833333333334,59.74166666666667,57.25,60.083333333333336,0.3592902603932015,0.3636894355644355,4.3566666666666665,4.911666666666668,58 °F,Clear,kan
buf,L,,13.0,161.0,222.6153846153846,112.6153846153846,111.15384615384616,17.46153846153846,17.46153846153846,2.6923076923076925,1.5384615384615383,57.21538461538462,60.53076923076923,57.76923076923077,60.69230769230769,0.361238346871831,0.3677646071876841,4.343846153846154,5.026153846153847,46 °F,Clear,nwe
buf,W,,14.0,156.07142857142858,211.28571428571428,120.78571428571428,114.85714285714286,17.142857142857142,17.142857142857142,2.5,1.5,56.25714285714286,59.778571428571425,58.42857142857143,61.285714285714285,0.375118147492097,0.359352849531421,4.373571428571428,4.9021428571428585,26 °F,Flurries,clt
buf,W,,15.0,159.8,213.8,120.46666666666668,113.86666666666666,17.6,17.6,2.466666666666667,1.6,56.413333333333334,59.6,58.6,62.06666666666667,0.381221382103735,0.3562293262293262,4.440666666666667,4.894000000000002,25 °F,Overcast,mia
buf,L,@,16.0,164.9375,214.0625,118.1875,118.8125,17.5,17.5,2.6875,1.625,56.34375,60.5625,59.1875,62.4375,0.3868068104281339,0.3623740842490842,4.4625,4.965625000000002,34 °F,Clear,nwe
buf,W,@,17.0,166.1764705882353,216.94117647058823,118.6470588235294,117.29411764705884,17.764705882352942,17.764705882352942,2.764705882352941,1.588235294117647,57.17058823529412,61.01176470588236,59.411764705882355,62.705882352941174,0.3885632725598123,0.3636823960353372,4.491176470588236,4.985882352941179,71 °F,Clear,mia
car,W,@,1.0,171.0,166.0,116.0,51.0,23.0,23.0,0.0,4.0,56.0,68.6,63.0,54.0,0.5384615384615384,0.1818181818181818,4.56,4.02,86 °F,Clear,sfo
car,W,,2.0,174.5,136.5,96.5,60.0,16.0,16.0,3.0,3.5,59.25,68.3,64.5,52.5,0.4879807692307692,0.2447552447552447,4.21,3.735,81 °F,Partly Cloudy,buf
car,L,,3.0,168.33333333333334,162.0,108.33333333333331,89.66666666666667,15.0,15.0,3.3333333333333335,2.6666666666666665,58.7,70.83333333333333,62.666666666666664,54.0,0.4919871794871794,0.3298368298368299,4.433333333333334,4.6066666666666665,81 °F,Clear,nor
car,W,@,4.0,202.25,194.75,116.25,87.25,19.5,19.5,3.0,2.75,63.0,70.9,62.0,57.25,0.5356570512820512,0.3723776223776224,5.175000000000001,4.8475,61 °F,Clear,nwe
car,W,@,5.0,228.6,194.2,98.6,79.8,21.0,21.0,3.0,3.4,66.16,69.86,62.4,57.0,0.516025641025641,0.3748251748251748,5.272,4.742,70 °F,Clear,det
car,L,,6.0,228.0,196.66666666666663,95.5,83.33333333333333,21.333333333333332,21.333333333333332,2.8333333333333335,3.3333333333333335,64.10000000000001,67.10000000000001,65.16666666666667,57.5,0.4716880341880341,0.3718781218781219,5.036666666666667,4.8133333333333335,73 °F,Mostly Cloudy,phi
car,L,@,7.0,221.8571428571429,180.71428571428572,97.28571428571428,81.14285714285714,18.714285714285715,18.714285714285715,3.142857142857143,3.4285714285714284,63.77142857142858,65.67142857142858,65.71428571428571,54.57142857142857,0.4614468864468864,0.344726701869559,4.924285714285714,4.717142857142858,67 °F,Overcast,chi
car,W,@,8.0,213.375,182.375,97.625,81.625,18.5,18.5,2.75,3.375,62.837500000000006,64.375,65.375,55.625,0.4625895550527903,0.3224691974691974,4.8125,4.68125,63 °F,Partly Cloudy,tam
car,W,,9.0,204.0,195.66666666666663,109.11111111111111,78.44444444444444,18.666666666666668,18.666666666666668,2.5555555555555554,3.2222222222222223,61.87777777777779,64.24444444444445,65.11111111111111,55.888888888888886,0.4453787497905144,0.3236763236763236,4.86,4.841111111111111,58 °F,Overcast,atl
car,W,,10.0,209.0,197.4,127.6,80.6,21.3,21.3,2.3,2.9,61.69000000000001,63.77,65.7,55.7,0.4794123033828915,0.3496420246420246,5.146,4.936999999999999,52 °F,Clear,mia
car,W,@,12.0,187.0,188.0,118.41666666666669,76.25,20.666666666666668,20.666666666666668,2.1666666666666665,2.6666666666666665,54.68333333333334,57.541666666666664,60.083333333333336,51.833333333333336,0.4173673956762191,0.3211302586302586,4.6775,4.615833333333334,46 °F,Clear,nyj
car,L,@,13.0,185.46153846153845,192.92307692307693,117.92307692307692,81.76923076923077,20.692307692307693,20.692307692307693,2.1538461538461537,2.6153846153846154,55.14615384615385,58.76923076923077,59.53846153846154,52.76923076923077,0.4083391344703561,0.3271971618125464,4.722307692307693,4.741538461538462,69 °F,Clear,nor
car,W,,14.0,181.42857142857144,197.42857142857144,124.92857142857144,83.07142857142857,21.428571428571427,21.428571428571427,2.142857142857143,2.857142857142857,54.92142857142858,58.957142857142856,59.785714285714285,54.07142857142857,0.4029815772462831,0.3371592693021265,4.776428571428572,4.760714285714286,39 °F,Clear,min
car,W,,15.0,185.06666666666663,201.86666666666667,126.66666666666669,85.53333333333333,22.066666666666663,22.066666666666663,2.066666666666667,2.8666666666666667,55.56000000000001,58.879999999999995,60.46666666666667,54.93333333333333,0.4094494720965309,0.3389244089244089,4.826666666666667,4.825333333333334,48 °F,Partly Cloudy,gnb
car,W,,16.0,182.25,209.625,125.9375,84.3125,22.0625,22.0625,2.0625,3.0625,55.931250000000006,60.06249999999999,60.375,55.0625,0.4030896493212669,0.3518325424575425,4.795,4.95375,53 °F,Mostly Cloudy,tam
car,L,@,17.0,181.0,215.58823529411765,123.6470588235294,82.88235294117646,21.352941176470587,21.352941176470587,2.0588235294117645,2.9411764705882355,55.064705882352946,60.188235294117646,60.35294117647059,56.05882352941177,0.3989863366160943,0.353195334077687,4.755882352941176,4.965294117647059,35 °F,Mostly Cloudy,atl
chi,L,,1.0,176.0,308.0,125.0,64.0,17.0,17.0,4.0,2.0,65.0,70.0,63.0,55.0,0.3846153846153846,0.4545454545454545,4.78,6.76,66 °F,Clear,atl
chi,L,@,2.0,233.0,251.0,72.5,90.5,12.0,12.0,2.5,2.0,66.95,64.05,62.5,61.0,0.4423076923076923,0.4939393939393939,4.890000000000001,5.699999999999999,88 °F,Clear,tam
chi,W,,3.0,183.33333333333337,238.0,122.33333333333331,83.66666666666667,15.666666666666666,15.666666666666666,2.3333333333333335,2.3333333333333335,67.36666666666667,61.5,62.333333333333336,60.333333333333336,0.4059829059829059,0.4505050505050505,4.906666666666667,5.3933333333333335,87 °F,Clear,pit
chi,L,@,4.0,188.75,220.75,117.5,85.5,15.25,15.25,2.0,2.25,66.42500000000001,63.725,62.75,58.5,0.4086538461538461,0.4628787878787879,4.8825,5.2725,64 °F,Partly Cloudy,gnb
chi,L,,5.0,182.8,204.8,117.0,100.2,15.6,15.6,1.8,2.6,63.14000000000001,64.74,61.4,60.2,0.3769230769230769,0.4503030303030303,4.884,5.114,64 °F,Clear,min
chi,W,@,6.0,170.83333333333334,198.33333333333337,136.0,104.33333333333331,17.5,17.5,2.1666666666666665,2.6666666666666665,61.43333333333334,63.7,63.666666666666664,61.833333333333336,0.3631221719457013,0.403030303030303,4.83,4.955,68 °F,Mostly Cloudy,rav
chi,W,,7.0,158.57142857142858,196.42857142857144,126.28571428571428,104.85714285714286,17.428571428571427,17.428571428571427,2.4285714285714284,3.0,60.81428571428573,63.42857142857143,59.857142857142854,62.857142857142854,0.3372216019274842,0.4025974025974025,4.731428571428571,4.854285714285715,67 °F,Overcast,car
chi,L,@,8.0,157.5,207.625,130.125,104.375,16.75,16.75,2.375,2.875,58.68750000000001,65.7625,60.5,62.5,0.3538924310983134,0.380050505050505,4.7299999999999995,5.053750000000001,55 °F,Clear,nor
chi,L,,10.0,152.8,184.3,109.6,99.5,15.0,15.0,2.4,2.6,52.95,59.81,54.1,56.5,0.3116853734500793,0.347790404040404,4.351,4.569000000000001,39 °F,Light Rain,gnb
chi,L,,11.0,154.9090909090909,193.63636363636363,119.8181818181818,96.36363636363636,15.818181818181818,15.818181818181818,2.272727272727273,2.636363636363636,53.59090909090909,60.52727272727273,54.72727272727273,56.63636363636363,0.3136533698031024,0.3434458218549127,4.548181818181818,4.705454545454546,31 °F,Partly Cloudy,det
chi,L,@,12.0,153.16666666666666,197.83333333333337,110.33333333333331,103.0,14.75,14.75,2.25,2.5,53.416666666666664,61.04166666666668,54.25,58.0,0.3067463582169464,0.35128367003367,4.4075,4.7925,48 °F,Clear,phi
chi,L,,13.0,147.92307692307693,204.0,106.6153846153846,103.53846153846152,14.692307692307692,14.692307692307692,2.230769230769231,2.4615384615384617,55.46153846153846,61.75384615384616,52.84615384615385,59.15384615384615,0.321612022969489,0.366996891996892,4.382307692307692,4.8330769230769235,50 °F,Clear,sfo
chi,W,@,14.0,155.21428571428572,201.1428571428571,115.57142857142856,101.14285714285714,16.0,16.0,2.2142857142857144,2.5,57.07857142857143,60.81428571428573,54.214285714285715,58.714285714285715,0.3246137615885515,0.3586399711399711,4.547142857142857,4.803571428571429,30 °F,Mostly Cloudy,cin
chi,L,@,15.0,165.26666666666668,201.2,110.73333333333332,100.46666666666668,15.6,15.6,2.2,2.6,57.766666666666666,61.81333333333334,54.8,58.6,0.3307506219270925,0.3654998704998705,4.613333333333333,4.826,28 °F,Mostly Cloudy,det
chi,W,,16.0,165.0,199.75,109.875,98.9375,15.875,15.875,2.375,2.5,57.9625,61.075,55.0625,58.5,0.3374224580566492,0.3618868978243978,4.5981250000000005,4.803125,21 °F,Light Snow,cle
chi,L,@,17.0,165.35294117647058,198.58823529411765,105.17647058823528,101.76470588235294,15.529411764705882,15.529411764705882,2.2941176470588234,2.4705882352941178,57.73529411764706,61.74117647058824,54.94117647058823,59.0,0.3224760389552776,0.3632238676356323,4.550588235294119,4.8076470588235285,-11 °F,Clear,min
cin,L,,1.0,144.0,111.0,77.0,157.0,0.0,0.0,5.0,1.0,51.6,52.9,58.0,60.0,0.3076923076923077,0.4285714285714285,3.81,4.47,69 °F,Clear,rav
cin,L,,2.0,178.5,104.5,79.5,162.5,4.5,4.5,4.0,2.0,54.35,57.7,60.0,61.0,0.2871794871794871,0.3476190476190476,4.285,4.38,67 °F,Mostly Cloudy,htx
cin,L,@,3.0,182.66666666666663,163.0,89.66666666666667,129.66666666666666,11.0,11.0,3.6666666666666665,3.3333333333333335,62.166666666666664,60.70000000000001,60.0,62.333333333333336,0.3025641025641025,0.3873015873015872,4.53,4.683333333333334,88 °F,Clear,gnb
cin,W,@,4.0,203.0,164.75,88.75,108.5,16.0,16.0,3.5,3.0,67.45,58.025000000000006,60.75,62.0,0.3632867132867132,0.3686011904761904,4.7875,4.3925,64 °F,Clear,cle
cin,W,,5.0,227.0,159.6,84.0,103.2,16.8,16.8,3.0,3.6,66.18,57.24000000000001,61.4,63.0,0.3706293706293705,0.361547619047619,5.042,4.174,63 °F,Rain,buf
cin,L,@,7.0,177.57142857142858,152.28571428571428,70.14285714285714,95.42857142857144,14.0,14.0,2.7142857142857144,2.5714285714285716,55.371428571428574,49.45714285714286,51.142857142857146,54.714285714285715,0.3036963036963037,0.2842223252937538,4.102857142857142,3.8642857142857143,73 °F,Clear,pit
cin,W,,8.0,182.625,160.25,68.625,97.875,15.25,15.25,2.75,2.75,55.775000000000006,51.28750000000001,51.375,56.75,0.3111888111888112,0.3111945346320346,4.24125,3.96375,39 °F,Mostly Cloudy,clt
cin,L,@,9.0,175.55555555555554,171.22222222222223,64.22222222222223,103.55555555555556,14.333333333333334,14.333333333333334,2.6666666666666665,2.4444444444444446,55.75555555555556,52.611111111111114,49.77777777777778,59.111111111111114,0.2905011655011655,0.3506914381914381,4.214444444444444,4.104444444444444,77 °F,Mostly Cloudy,jax
cin,L,@,10.0,183.5,177.7,63.1,111.2,14.9,14.9,2.5,2.6,55.89000000000001,53.03000000000001,49.8,61.6,0.271451048951049,0.362288961038961,4.409000000000001,4.189,52 °F,Mostly Cloudy,oti
cin,W,@,11.0,179.63636363636363,182.36363636363637,61.81818181818182,111.27272727272728,15.363636363636363,15.363636363636363,2.4545454545454546,2.636363636363636,56.26363636363637,53.190909090909095,50.09090909090909,63.18181818181818,0.2891979232888324,0.3813016528925619,4.333636363636364,4.200909090909091,59 °F,Clear,den
cin,W,,12.0,182.08333333333337,186.83333333333337,69.33333333333333,116.08333333333331,16.583333333333332,16.583333333333332,2.3333333333333335,2.75,56.93333333333334,53.45,50.833333333333336,63.5,0.2984314296814297,0.3828598484848485,4.4825,4.354166666666667,46 °F,Clear,cle
