Team,Result,Location,Week,Pass Yds,Opp Pass Yds,Rush Yds,Opp Rush Yds,Points per game,Opp Points per game,Sacks,Opp Sacks,Cmp,Opp Cmp,Plays,Opp Plays,3DConv,3DConv Allowed,Yards per Play,Opp Yards per Play,Temperature,Weather,Team2
crd,L,,16.0,150.625,197.0625,78.5625,143.5625,12.5625,12.5625,2.875,2.6875,53.381249999999994,64.3625,52.375,62.75,0.2656801531801532,0.3602245793422264,4.1,5.0962499999999995,68 °F,Clear,ram
crd,L,@,17.0,148.41176470588235,191.8823529411765,78.94117647058823,145.8235294117647,13.235294117647058,13.235294117647058,3.0588235294117645,2.8823529411764706,53.35294117647058,63.935294117647054,53.05882352941177,62.64705882352941,0.2638927393252653,0.355841620893524,4.040588235294117,5.077058823529411,45 °F,Mostly Cloudy,sea
atl,L,@,1.0,225.0,119.0,74.0,113.0,12.0,12.0,4.0,2.0,48.8,57.1,65.0,64.0,0.2666666666666666,0.5,4.6,3.63,81 °F,Rain,phi
atl,W,,2.0,248.5,218.5,122.0,117.0,21.5,21.5,2.0,2.0,65.44999999999999,64.1,62.5,64.5,0.406060606060606,0.4772727272727273,5.984999999999999,5.1899999999999995,79 °F,Drizzle,car
atl,L,,3.0,285.3333333333333,276.0,97.33333333333331,125.66666666666669,26.666666666666668,26.666666666666668,2.3333333333333335,1.6666666666666667,68.39999999999999,69.26666666666667,61.666666666666664,68.66666666666667,0.3919191919191919,0.4848484848484848,6.25,5.773333333333333,85 °F,Partly Cloudy,nor
atl,L,,4.0,314.75,284.0,96.0,119.0,29.0,29.0,2.5,2.0,69.9,69.625,62.75,68.25,0.4772727272727273,0.509469696969697,6.5625,5.8475,76 °F,Overcast,cin
atl,L,@,5.0,304.2,277.2,89.2,121.4,26.6,26.6,3.2,1.6,69.7,68.8,64.2,66.2,0.4675324675324675,0.5575757575757576,6.176,5.992,82 °F,Partly Cloudy,pit
atl,W,,6.0,311.3333333333333,295.8333333333333,86.0,121.33333333333331,27.833333333333332,27.833333333333332,2.8333333333333335,1.6666666666666667,70.68333333333334,69.53333333333333,64.16666666666667,65.66666666666667,0.4921744921744921,0.5688131313131314,6.233333333333333,6.343333333333334,73 °F,Clear,tam
atl,W,,7.0,317.7142857142857,306.7142857142857,83.28571428571429,112.71428571428572,27.142857142857142,27.142857142857142,2.857142857142857,2.0,71.94285714285715,69.75714285714285,63.857142857142854,65.14285714285714,0.4987869273583559,0.547077922077922,6.317142857142857,6.434285714285715,54 °F,Partly Cloudy,nyg
atl,W,@,9.0,284.55555555555554,270.44444444444446,81.88888888888889,96.44444444444444,25.333333333333332,25.333333333333332,2.4444444444444446,1.8888888888888888,63.55555555555556,61.5,56.77777777777778,57.77777777777778,0.4734154734154734,0.4682400932400932,5.765555555555555,5.640000000000001,53 °F,Clear,was
atl,L,@,10.0,287.2,265.0,80.8,107.9,24.4,24.4,2.4,1.7,64.51,63.45,58.4,57.0,0.4617882117882117,0.4714160839160839,5.712000000000001,5.930000000000001,38 °F,Partly Cloudy,cle
atl,L,,11.0,286.0,258.27272727272725,80.72727272727273,110.0909090909091,23.90909090909091,23.90909090909091,2.4545454545454546,1.7272727272727273,65.06363636363636,63.93636363636363,58.09090909090909,57.54545454545455,0.4652620107165561,0.4775111252383979,5.778181818181818,5.857272727272728,60 °F,Clear,dal
atl,L,@,12.0,290.5,250.25,76.16666666666667,113.41666666666669,23.333333333333332,23.333333333333332,2.75,1.75,65.85000000000001,64.29166666666667,59.0,57.333333333333336,0.4542679542679542,0.4755973193473193,5.738333333333333,5.841666666666668,52 °F,Clear,nor
atl,L,,13.0,275.61538461538464,243.23076923076923,72.92307692307692,120.6153846153846,22.76923076923077,22.76923076923077,2.769230769230769,1.7692307692307692,65.34615384615384,63.784615384615385,57.92307692307692,58.84615384615385,0.4364182825721286,0.4749103460641922,5.520769230769231,5.7576923076923086,67 °F,Mostly Cloudy,rav
atl,L,@,14.0,272.85714285714283,237.42857142857144,75.35714285714286,121.85714285714286,22.571428571428573,22.571428571428573,2.7142857142857144,1.9285714285714288,65.44285714285715,63.91428571428572,58.642857142857146,59.0,0.4231026909598337,0.4794497169497169,5.487857142857143,5.697857142857144,24 °F,Mostly Cloudy,gnb
atl,W,,15.0,269.3333333333333,234.46666666666667,84.66666666666667,117.73333333333332,23.733333333333334,23.733333333333334,2.6666666666666665,2.2666666666666666,65.15333333333334,63.913333333333334,59.06666666666667,59.4,0.4205368705368705,0.4628710178710178,5.568,5.577333333333334,51 °F,Overcast,crd
atl,W,@,16.0,267.0625,238.25,91.5,119.1875,23.75,23.75,2.5625,2.25,64.6875,63.975,58.375,60.9375,0.4192533161283161,0.4651915792540792,5.77625,5.5531250000000005,49 °F,Clear,car
atl,W,@,17.0,273.70588235294116,244.2941176470588,92.52941176470588,117.58823529411764,24.352941176470587,24.352941176470587,2.4705882352941178,2.176470588235294,65.06470588235294,63.911764705882355,59.411764705882355,60.64705882352941,0.4217406776230306,0.4613567804744275,5.814705882352941,5.681176470588236,77 °F,Mostly Cloudy,tam
rav,W,,1.0,252.0,70.0,117.0,83.0,47.0,47.0,2.0,6.0,68.4,33.3,74.0,61.0,0.4285714285714285,0.1333333333333333,4.99,2.51,62 °F,Light Rain,buf
rav,L,@,2.0,305.5,167.5,91.5,95.5,35.0,35.0,3.0,3.0,63.3,45.2,77.5,65.5,0.4330357142857143,0.258974358974359,5.12,3.92,75 °F,Clear,cin
rav,W,,3.0,292.0,169.33333333333334,86.66666666666667,103.66666666666669,32.333333333333336,32.333333333333336,2.6666666666666665,3.0,63.03333333333334,51.70000000000001,75.0,64.0,0.4553571428571428,0.3155067155067155,5.043333333333333,4.213333333333334,62 °F,Light Rain,den
rav,W,@,4.0,307.75,193.25,89.0,82.5,30.75,30.75,2.5,2.5,63.95,53.12500000000001,74.75,62.75,0.4591649159663865,0.2782967032967033,5.305,4.3625,66 °F,Clear,pit
rav,L,@,5.0,305.0,215.4,94.4,88.4,26.4,26.4,2.4,3.0,61.34,54.120000000000005,76.6,65.4,0.4173319327731092,0.2857952573742047,5.22,4.584,70 °F,Foggy,cle
rav,W,@,6.0,293.8333333333333,188.0,99.16666666666669,82.83333333333333,25.5,25.5,2.0,4.333333333333333,62.383333333333326,56.21666666666667,75.83333333333333,61.166666666666664,0.4654236694677871,0.2548293811451707,5.185,4.261666666666666,66 °F,Overcast,oti
rav,L,,7.0,291.0,190.42857142857144,96.0,90.14285714285714,25.142857142857142,25.142857142857142,1.8571428571428572,3.857142857142857,62.04285714285714,58.65714285714286,74.14285714285714,62.42857142857143,0.4584583833533413,0.279649673634636,5.227142857142858,4.344285714285713,52 °F,Partly Cloudy,nor
rav,L,@,8.0,282.625,195.625,96.625,98.125,24.625,24.625,1.875,3.375,61.675,60.4875,72.875,62.5,0.4636510854341736,0.3071934644303066,5.20875,4.5675,61 °F,Clear,car
rav,L,,9.0,273.8888888888889,205.22222222222223,92.66666666666669,99.77777777777776,23.666666666666668,23.666666666666668,1.8888888888888888,3.111111111111111,61.84444444444445,60.47777777777779,71.0,64.0,0.4491713352007469,0.3425053017158281,5.155555555555556,4.637777777777778,52 °F,Clear,pit
rav,W,,11.0,236.45454545454547,186.72727272727272,100.0909090909091,86.0,21.545454545454547,21.545454545454547,1.818181818181818,2.636363636363636,56.81818181818182,54.154545454545456,64.9090909090909,57.27272727272727,0.4129583651642475,0.3191926494558074,4.706363636363637,4.223636363636364,46 °F,Mostly Cloudy,cin
rav,W,,12.0,231.25,186.33333333333337,111.91666666666669,84.41666666666667,22.583333333333332,22.583333333333332,1.75,2.6666666666666665,56.75,53.56666666666667,65.25,57.166666666666664,0.4298272193492781,0.311824031231926,4.816666666666667,4.242500000000001,57 °F,Clear,rai
rav,W,@,13.0,225.69230769230768,179.46153846153845,119.23076923076924,80.53846153846153,22.846153846153847,22.846153846153847,1.7692307692307692,2.6923076923076925,56.823076923076925,54.00769230769231,66.15384615384616,56.23076923076923,0.4326610229890772,0.3049315843850257,4.811538461538462,4.140000000000001,67 °F,Mostly Cloudy,atl
rav,L,@,14.0,218.6428571428571,191.5,124.57142857142856,81.5,22.928571428571427,22.928571428571427,1.7857142857142858,2.7142857142857144,56.33571428571429,54.864285714285714,66.28571428571429,58.142857142857146,0.4315185689660479,0.3099364712146667,4.805000000000001,4.2250000000000005,26 °F,Clear,kan
rav,W,,15.0,212.6,189.13333333333333,132.4,81.73333333333333,22.733333333333334,22.733333333333334,1.8,2.6,56.64,54.67333333333333,66.8,57.4,0.4402506643683114,0.3092740398003555,4.8180000000000005,4.285333333333333,43 °F,Light Rain,tam
rav,W,@,16.0,211.9375,186.5,134.0625,79.8125,22.6875,22.6875,1.875,2.6875,56.50625,55.14375,66.375,57.375,0.4305921407024348,0.3091751815436026,4.893125,4.234375,64 °F,Clear,sdg
rav,W,,17.0,209.2941176470588,197.64705882352945,143.58823529411765,78.05882352941177,22.88235294117647,22.88235294117647,1.8823529411764703,2.5294117647058822,56.61176470588235,55.12352941176471,66.76470588235294,57.294117647058826,0.4188378518828345,0.3123787804902355,4.978235294117647,4.432941176470588,45 °F,Clear,cle
buf,L,@,1.0,70.0,252.0,83.0,117.0,3.0,3.0,6.0,2.0,33.3,68.4,61.0,74.0,0.1333333333333333,0.4285714285714285,2.51,4.99,62 °F,Light Rain,rav
buf,L,,2.0,139.5,246.0,83.5,113.0,11.5,11.5,5.5,2.0,43.9,76.80000000000001,60.5,64.5,0.2452380952380952,0.3809523809523809,3.695,5.67,79 °F,Clear,sdg
buf,W,@,3.0,147.66666666666666,256.6666666666667,98.33333333333331,80.0,16.666666666666668,16.666666666666668,4.666666666666667,2.6666666666666665,52.0,75.43333333333334,61.333333333333336,64.66666666666667,0.266056166056166,0.373015873015873,4.006666666666667,5.276666666666666,69 °F,Clear,min
buf,L,@,4.0,132.5,263.0,88.25,95.25,12.5,12.5,5.25,2.5,51.125,70.325,60.0,67.0,0.2464171245421245,0.4244987468671679,3.6525,5.3875,48 °F,Overcast,gnb
buf,W,,5.0,121.8,234.6,99.4,96.2,12.6,12.6,4.4,2.4,50.9,67.02000000000001,60.8,64.2,0.2586721611721612,0.4395989974937343,3.618,5.144,65 °F,Overcast,oti
buf,L,@,6.0,123.0,219.16666666666663,99.5,92.5,12.666666666666666,12.666666666666666,4.0,3.1666666666666665,51.61666666666667,65.46666666666667,60.333333333333336,63.0,0.282226800976801,0.4047940363729838,3.673333333333334,4.918333333333333,87 °F,Partly Cloudy,htx
buf,L,@,7.0,129.42857142857142,210.1428571428571,104.57142857142856,110.71428571428572,11.571428571428571,11.571428571428571,3.7142857142857144,2.7142857142857144,53.457142857142856,66.67142857142858,59.57142857142857,62.57142857142857,0.2736547182975754,0.4238893938142058,3.9357142857142855,5.111428571428571,45 °F,Clear,clt
buf,L,,8.0,149.125,222.75,97.25,106.375,10.875,10.875,3.625,2.625,54.0875,66.3875,60.0,63.75,0.2751621642246642,0.4155460767302872,4.1049999999999995,5.1450000000000005,37 °F,Partly Cloudy,nwe
buf,L,,9.0,151.0,212.0,97.33333333333331,101.66666666666669,10.666666666666666,10.666666666666666,3.6666666666666665,2.4444444444444446,55.111111111111114,65.67777777777778,62.333333333333336,61.77777777777778,0.2816256274589608,0.3996773207299523,4.01111111111111,5.032222222222223,43 °F,Clear,chi
buf,W,@,10.0,159.8,202.4,108.8,99.8,13.7,13.7,3.4,2.5,55.75,64.11,63.4,61.1,0.3034630647130647,0.3680429219902904,4.228,4.891,44 °F,Clear,nyj
buf,W,,12.0,146.5,177.58333333333334,104.58333333333331,102.0,13.416666666666666,13.416666666666666,2.8333333333333335,2.3333333333333335,49.96666666666667,57.775000000000006,57.333333333333336,56.333333333333336,0.2695525539275539,0.3387537170431907,4.028333333333333,4.5025,39 °F,Mostly Cloudy,jax
buf,L,@,13.0,151.92307692307693,172.76923076923077,111.76923076923076,98.76923076923076,13.692307692307692,13.692307692307692,2.769230769230769,2.3846153846153846,50.315384615384616,58.46153846153847,58.0,55.84615384615385,0.2784035409035409,0.3297897559031162,4.202307692307692,4.4253846153846155,85 °F,Humid And Mostly Cloudy,mia
buf,L,,14.0,154.78571428571428,172.57142857142858,116.35714285714286,97.28571428571428,14.357142857142858,14.357142857142858,2.7857142857142856,2.2142857142857144,50.19285714285714,58.85714285714287,58.92857142857143,55.642857142857146,0.2942318594104308,0.3392003777342123,4.272142857142857,4.4435714285714285,25 °F,Partly Cloudy,nyj
buf,W,,15.0,157.46666666666667,174.93333333333334,116.4,97.8,14.333333333333334,14.333333333333334,2.6666666666666665,2.066666666666667,50.18,59.99333333333334,59.266666666666666,55.6,0.2912830687830688,0.3422280448596239,4.312666666666667,4.526666666666667,33 °F,Light Snow,det
buf,L,@,16.0,161.1875,171.3125,113.625,108.75,14.1875,14.1875,2.5,2.0,50.09375,59.493750000000006,59.25,56.6875,0.2834945436507937,0.3364637920558974,4.349375,4.577500000000001,37 °F,Clear,nwe
buf,W,,17.0,164.35294117647058,168.64705882352942,116.70588235294116,108.17647058823528,15.823529411764708,15.823529411764708,2.411764705882353,2.1176470588235294,50.99411764705882,59.48823529411765,59.294117647058826,56.94117647058823,0.2935563619387148,0.3313776866408446,4.4670588235294115,4.525294117647059,28 °F,Overcast,mia
car,W,,1.0,146.0,138.0,147.0,94.0,16.0,16.0,3.0,6.0,65.4,65.5,61.0,57.0,0.3333333333333333,0.1818181818181818,4.8,4.07,83 °F,Drizzle,dal
car,L,@,2.0,232.0,205.0,134.0,132.0,20.0,20.0,2.5,3.0,68.25,73.8,63.0,58.5,0.3939393939393939,0.3636363636363636,5.775,5.720000000000001,79 °F,Drizzle,atl
car,W,,3.0,203.66666666666663,246.66666666666663,166.0,110.0,23.666666666666668,23.666666666666668,2.0,2.6666666666666665,66.33333333333333,70.2,64.0,59.333333333333336,0.4164724164724164,0.3757575757575758,5.753333333333334,5.976666666666667,81 °F,Mostly Cloudy,cin
car,W,,5.0,168.6,224.4,123.2,76.0,20.8,20.8,1.4,1.8,51.8,54.56,51.8,46.4,0.3114219114219114,0.2254545454545455,4.496,5.186,80 °F,Overcast,nyg
car,L,@,6.0,185.33333333333337,213.0,116.16666666666669,85.33333333333333,20.166666666666668,20.166666666666668,1.3333333333333333,2.0,54.416666666666664,55.18333333333334,53.0,49.833333333333336,0.315073815073815,0.2607954545454545,4.735,5.038333333333333,54 °F,Partly Cloudy,was
car,W,@,7.0,194.57142857142856,223.1428571428571,116.85714285714286,81.42857142857143,20.285714285714285,20.285714285714285,1.4285714285714286,2.2857142857142856,55.8,58.88571428571429,53.714285714285715,52.0,0.334998334998335,0.2592532467532468,4.972857142857143,5.07,47 °F,Mostly Cloudy,phi
car,W,,8.0,199.25,223.25,121.5,83.875,22.25,22.25,1.25,2.25,57.9875,58.91250000000001,54.875,53.5,0.3556235431235431,0.2893465909090909,5.117500000000001,5.07125,61 °F,Clear,rav
car,W,,9.0,202.44444444444449,222.77777777777777,127.88888888888889,83.66666666666667,24.444444444444443,24.444444444444443,1.3333333333333333,2.3333333333333335,59.9888888888889,58.866666666666674,55.333333333333336,54.77777777777778,0.3605542605542605,0.303493265993266,5.315555555555556,5.022222222222222,60 °F,Clear,tam
car,L,@,10.0,196.9,232.4,124.6,89.1,24.1,24.1,1.7,2.2,61.92,61.500000000000014,55.4,55.1,0.3608624708624708,0.3458712121212121,5.216,5.308000000000001,40 °F,Clear,pit
car,L,@,11.0,209.0909090909091,230.8181818181818,118.36363636363636,89.54545454545455,23.636363636363637,23.636363636363637,1.818181818181818,2.090909090909091,62.27272727272727,61.56363636363638,55.54545454545455,55.90909090909091,0.3693791057427421,0.3447314049586777,5.359090909090909,5.264545454545455,34 °F,Overcast,det
car,L,,12.0,213.0,238.41666666666663,126.83333333333331,88.33333333333333,23.916666666666668,23.916666666666668,1.6666666666666667,2.0833333333333335,64.02499999999999,62.350000000000016,55.666666666666664,56.333333333333336,0.3698475135975136,0.3517180735930736,5.608333333333333,5.368333333333333,52 °F,Partly Cloudy,sea
car,L,@,13.0,217.84615384615384,237.0,130.0,88.84615384615384,23.384615384615383,23.384615384615383,1.8461538461538465,2.230769230769231,64.23076923076923,62.6846153846154,56.38461538461539,56.53846153846154,0.3702438587053971,0.3601657957427188,5.702307692307692,5.366153846153846,80 °F,Breezy And Humid,tam
car,L,@,14.0,223.5,236.6428571428571,127.57142857142856,90.78571428571428,23.142857142857142,23.142857142857142,1.7857142857142858,2.142857142857143,64.12857142857142,63.80000000000001,57.285714285714285,55.714285714285715,0.3693080728795014,0.3661856992214135,5.702142857142857,5.535000000000001,31 °F,Clear,cle
car,L,,15.0,218.53333333333333,233.6,125.6,95.06666666666666,22.2,22.2,1.9333333333333331,2.1333333333333333,63.63333333333333,63.92666666666669,57.266666666666666,56.6,0.3757986457986458,0.3622861397861398,5.610666666666666,5.500000000000001,48 °F,Clear,nor
car,L,,16.0,223.3125,233.5625,126.5625,101.25,21.4375,21.4375,1.9375,2.0625,63.7125,63.537500000000016,58.9375,56.0625,0.3835612304362304,0.3646432560495061,5.584375,5.712500000000001,49 °F,Clear,atl
car,W,@,17.0,225.64705882352945,226.2941176470588,125.6470588235294,106.11764705882354,22.11764705882353,22.11764705882353,1.8823529411764703,2.0588235294117645,63.49411764705883,63.541176470588255,59.47058823529411,55.76470588235294,0.3881481263834205,0.3667230645171822,5.579411764705882,5.71529411764706,61 °F,Foggy,nor
chi,L,@,1.0,155.0,301.0,139.0,69.0,23.0,23.0,4.0,4.0,65.7,64.9,66.0,59.0,0.4117647058823529,0.3846153846153846,4.45,6.27,60 °F,Clear,gnb
chi,W,,2.0,170.0,251.5,112.5,71.5,23.5,23.5,3.0,5.0,69.6,63.0,64.5,61.5,0.4142156862745098,0.3846153846153846,4.375,5.289999999999999,80 °F,Clear,sea
chi,W,@,3.0,178.0,223.66666666666663,115.66666666666669,65.33333333333333,21.0,21.0,3.0,4.666666666666667,69.26666666666667,63.8,66.0,57.0,0.3951914098972922,0.3564102564102564,4.443333333333333,5.06,100 °F,Clear,crd
chi,W,,4.0,219.5,230.5,121.5,64.0,27.75,27.75,2.5,4.5,70.225,64.3,64.0,57.75,0.4213935574229692,0.3298076923076923,5.415,5.09,64 °F,Overcast,tam
chi,L,@,6.0,196.83333333333337,217.0,108.33333333333331,69.5,23.166666666666668,23.166666666666668,2.0,3.0,58.65,53.46666666666667,53.333333333333336,51.0,0.3920401493930905,0.2983031674208145,4.826666666666667,4.595,88 °F,Humid And Partly Cloudy,mia
chi,L,,7.0,214.28571428571428,225.0,112.0,75.0,24.285714285714285,24.285714285714285,2.0,2.7142857142857144,57.7,55.74285714285715,56.714285714285715,52.857142857142854,0.4074629851940776,0.3216224951519069,4.977142857142858,4.788571428571429,43 °F,Clear,nwe
chi,W,,8.0,214.5,215.625,120.375,72.75,24.25,24.25,2.0,2.5,57.3875,54.81250000000001,57.75,53.0,0.3981967787114846,0.3082053975436328,5.115,4.66875,48 °F,Overcast,nyj
chi,W,@,9.0,204.66666666666663,210.11111111111111,114.11111111111111,75.55555555555556,26.11111111111111,26.11111111111111,1.8888888888888888,2.6666666666666665,57.67777777777777,55.75555555555556,56.44444444444444,56.111111111111114,0.3842557224910166,0.3109973904091551,5.005555555555556,4.512222222222222,43 °F,Clear,buf
chi,W,,10.0,219.0,212.0,108.1,75.6,26.9,26.9,1.8,3.0,59.58,56.13000000000001,56.1,57.7,0.3858301502419149,0.3065643180349063,5.263,4.485,35 °F,Mostly Cloudy,det
chi,W,,11.0,213.63636363636363,215.0909090909091,111.72727272727272,70.72727272727273,26.727272727272727,26.727272727272727,1.7272727272727273,2.909090909090909,60.02727272727272,56.95454545454547,57.45454545454545,58.09090909090909,0.3962092274926499,0.3165736224559754,5.179090909090909,4.47,31 °F,Clear,min
chi,W,@,12.0,214.66666666666663,215.66666666666663,105.58333333333331,74.08333333333333,26.416666666666668,26.416666666666668,1.9166666666666667,2.8333333333333335,61.166666666666664,58.350000000000016,57.416666666666664,58.583333333333336,0.3881917918682624,0.3199543920132155,5.133333333333334,4.530833333333334,24 °F,Overcast,det
chi,L,@,13.0,218.0,214.23076923076923,106.53846153846152,79.23076923076923,26.46153846153846,26.46153846153846,2.1538461538461537,2.8461538461538463,61.65384615384615,58.13846153846155,58.92307692307692,59.30769230769231,0.3685872950578833,0.322491836971475,5.113846153846154,4.564615384615385,50 °F,Foggy,nyg
chi,W,,14.0,209.57142857142856,210.5,112.78571428571428,77.28571428571429,25.642857142857142,25.642857142857142,2.0714285714285716,2.857142857142857,61.05714285714286,57.32142857142859,59.42857142857143,59.42857142857143,0.3735096311251773,0.3173138486163696,5.066428571428572,4.489285714285715,29 °F,Clear,ram
chi,W,,15.0,211.06666666666663,212.13333333333333,111.93333333333334,78.0,25.533333333333335,25.533333333333335,2.0,3.0,61.74666666666666,57.46666666666668,59.333333333333336,59.86666666666667,0.3686089890501655,0.3199691158514687,5.11,4.516,40 °F,Clear,gnb
chi,W,@,16.0,212.5625,213.375,110.5625,76.0625,24.8125,24.8125,2.0625,2.875,63.275,57.49375000000001,59.375,59.5,0.373980018143621,0.331221046110752,5.1293750000000005,4.556875,59 °F,Partly Cloudy,sfo
chi,W,@,17.0,209.64705882352945,206.76470588235293,114.0,75.29411764705883,24.764705882352946,24.764705882352946,1.9411764705882353,2.9411764705882355,63.6235294117647,57.676470588235304,59.588235294117645,59.05882352941177,0.3855946389250886,0.3170850487459484,5.1376470588235295,4.474117647058824,30 °F,Overcast,min
cin,W,@,1.0,229.0,305.0,101.0,75.0,34.0,34.0,2.0,2.0,75.0,73.6,50.0,77.0,0.5,0.6470588235294118,6.6,4.94,59 °F,Drizzle,clt
cin,W,,2.0,247.0,332.0,104.5,70.5,34.0,34.0,1.0,3.0,66.05,65.9,60.0,79.0,0.4423076923076923,0.5422794117647058,5.965,5.095000000000001,75 °F,Clear,rav
cin,L,@,3.0,274.6666666666667,270.3333333333333,91.66666666666669,123.66666666666669,29.666666666666668,29.666666666666668,1.3333333333333333,2.3333333333333335,65.03333333333333,64.76666666666667,60.333333333333336,74.66666666666667,0.4282051282051282,0.5153657616892912,6.140000000000001,5.300000000000001,81 °F,Mostly Cloudy,car
cin,W,@,4.0,283.0,303.5,93.5,115.75,31.5,31.5,1.75,2.5,66.45,67.17500000000001,62.0,72.5,0.4669871794871795,0.5698576546003017,6.1225000000000005,5.8500000000000005,76 °F,Overcast,atl
cin,W,,5.0,272.2,276.6,95.4,118.2,30.6,30.6,1.8,2.6,66.5,65.16000000000001,61.2,70.0,0.4099533799533799,0.5174245852187029,6.042,5.67,86 °F,Clear,mia
cin,L,,6.0,262.3333333333333,292.0,89.83333333333333,117.16666666666669,29.0,29.0,2.0,2.1666666666666665,65.73333333333333,65.90000000000002,60.666666666666664,69.5,0.4249611499611499,0.5264252495870143,5.825,5.921666666666667,51 °F,Mostly Cloudy,pit
cin,L,@,7.0,249.71428571428572,300.7142857142857,86.28571428571429,128.71428571428572,26.285714285714285,26.285714285714285,2.0,2.142857142857143,64.57142857142857,66.74285714285716,59.714285714285715,69.57142857142857,0.4162004662004662,0.5583644996460123,5.625714285714286,6.2,58 °F,Clear,kan
cin,W,,8.0,251.5,319.375,92.75,128.375,27.625,27.625,2.0,2.625,64.225,65.65,60.125,71.25,0.412252331002331,0.5580133816347052,5.720000000000001,6.2924999999999995,56 °F,Overcast,tam
cin,L,,10.0,218.6,282.0,85.2,127.1,23.5,23.5,2.0,2.1,57.46999999999999,60.67,52.4,64.4,0.3298018648018648,0.5047440386410974,5.236000000000001,5.7219999999999995,38 °F,Mostly Cloudy,nor
cin,L,@,11.0,217.54545454545453,268.72727272727275,81.81818181818181,139.8181818181818,23.272727272727273,23.272727272727273,1.9090909090909092,2.1818181818181817,56.91818181818181,61.372727272727275,52.54545454545455,65.36363636363636,0.3387809160536433,0.5043127624009976,5.189090909090909,5.6899999999999995,46 °F,Mostly Cloudy,rav
