Team,Result,Location,Week,Pass Yds,Opp Pass Yds,Rush Yds,Opp Rush Yds,Points per game,Opp Points per game,Sacks,Opp Sacks,Cmp,Opp Cmp,Plays,Opp Plays,3DConv,3DConv Allowed,Yards per Play,Opp Yards per Play,Temperature,Weather,Team1,Team2
crd,L,@,1.0,146.0,222.0,124.0,130.0,28.0,28.0,4.0,2.0,67.7,78.3,60.0,58.0,0.5384615384615384,0.3333333333333333,4.5,6.07,61 °F,Mostly Cloudy,crd,buf
crd,W,,2.0,202.0,207.0,177.5,91.5,34.5,34.5,2.5,3.5,74.35,74.35,61.0,55.0,0.5874125874125874,0.25757575757575757,6.195,5.390000000000001,99 °F,Clear,crd,ram
crd,L,,3.0,201.33333333333334,200.0,144.0,123.33333333333333,27.333333333333332,27.333333333333332,2.0,3.0,70.16666666666667,75.66666666666667,58.333333333333336,59.333333333333336,0.42864542864542865,0.3383838383838384,5.873333333333334,5.423333333333335,91 °F,Mostly Cloudy,crd,det
crd,L,,4.0,179.75,208.25,153.25,146.5,24.0,24.0,2.5,2.25,70.8,78.425,58.25,61.25,0.41239316239316237,0.4412878787878788,5.68,5.742500000000001,106 °F,Clear,crd,was
crd,W,@,5.0,181.6,212.8,156.4,147.8,24.0,24.0,2.2,2.2,69.3,73.6,58.0,61.6,0.3899145299145299,0.4621212121212121,5.8,5.814,91 °F,Clear,crd,sfo
crd,L,@,6.0,187.0,220.33333333333334,145.16666666666666,153.0,22.166666666666668,22.166666666666668,1.8333333333333333,1.8333333333333333,69.21666666666667,72.8,57.5,63.0,0.39159544159544163,0.4823232323232323,5.751666666666666,5.885000000000001,50 °F,Rain,crd,gnb
crd,W,,7.0,181.0,236.85714285714286,150.28571428571428,139.57142857142858,21.428571428571427,21.428571428571427,1.5714285714285714,2.0,67.01428571428572,72.28571428571429,57.142857142857146,63.142857142857146,0.3764695621838479,0.4746444032158318,5.777142857142857,5.925714285714286,84 °F,Clear,crd,sdg
crd,W,@,8.0,196.75,235.625,141.75,140.875,22.25,22.25,1.375,1.875,67.66250000000001,72.4625,57.75,63.25,0.3967185592185592,0.5069805194805195,5.838749999999999,5.921250000000001,83 °F,Partly Cloudy,crd,mia
crd,W,,9.0,190.11111111111111,228.55555555555554,149.66666666666666,132.88888888888889,23.0,23.0,1.5555555555555556,2.3333333333333335,67.36666666666667,70.3777777777778,57.666666666666664,64.0,0.3953737620404287,0.47445887445887447,5.872222222222222,5.645555555555556,55 °F,Mostly Cloudy,crd,chi
crd,W,,10.0,197.0,218.5,149.4,127.5,23.8,23.8,1.5,2.4,69.80000000000001,69.63000000000001,57.6,63.1,0.4272649572649573,0.47316683316683317,5.996999999999999,5.457,72 °F,Clear,crd,nyj
crd,L,@,12.0,184.91666666666666,200.41666666666666,128.58333333333334,111.66666666666667,20.333333333333332,20.333333333333332,1.6666666666666667,2.4166666666666665,63.57500000000001,63.94166666666667,52.666666666666664,57.666666666666664,0.3768874643874644,0.435972360972361,5.440833333333333,4.9366666666666665,47 °F,Rain,crd,sea
crd,L,@,13.0,190.07692307692307,200.76923076923077,130.53846153846155,108.3076923076923,20.46153846153846,20.46153846153846,1.6153846153846154,2.6153846153846154,63.98461538461539,64.23076923076924,54.53846153846154,57.15384615384615,0.3774819197896121,0.41205141012833324,5.427692307692307,4.968461538461539,10 °F,Mostly Cloudy,crd,min
crd,L,,14.0,193.28571428571428,203.07142857142858,129.85714285714286,113.14285714285714,20.285714285714285,20.285714285714285,1.6428571428571428,2.4285714285714284,64.11428571428571,65.35714285714286,55.142857142857146,57.42857142857143,0.37432844932844933,0.41595249988107136,5.4435714285714285,5.092142857142858,68 °F,Clear,crd,sea
crd,W,,15.0,195.86666666666667,202.53333333333333,132.06666666666666,113.33333333333333,20.933333333333334,20.933333333333334,1.5333333333333334,2.4,65.04666666666667,66.50666666666667,55.733333333333334,56.86666666666667,0.39381766381766387,0.38822233322233324,5.492,5.176,61 °F,Clear,crd,nwe
crd,L,@,16.0,194.625,199.1875,136.6875,121.4375,21.5,21.5,1.625,2.4375,64.8875,66.43750000000001,56.25,57.375,0.3980502136752137,0.3907441516816517,5.521875,5.229375,36 °F,Clear,crd,car
